Date/Time,weighted_average
 07/25  18:23:00,25.855176567996427
 07/25  18:24:00,25.890025484745763
 07/25  18:25:00,25.910210101077773
 07/25  18:26:00,25.9462121879517
 07/25  18:27:00,25.990861297174085
 07/25  18:28:00,26.002624472153848
 07/25  18:29:00,26.026231737816797
 07/25  18:30:00,26.064072966402282
 07/25  18:31:00,26.082516031699523
 07/25  18:32:00,26.09708112718814
 07/25  18:33:00,26.12564456364233
 07/25  18:34:00,26.15213181333986
 07/25  18:35:00,26.15834235211075
 07/25  18:36:00,26.177997170937765
 07/25  18:37:00,26.208104926486147
 07/25  18:38:00,26.20930769703022
 07/25  18:39:00,26.2173812764972
 07/25  18:40:00,26.2402100768519
 07/25  18:41:00,26.249767313145753
 07/25  18:42:00,26.24891010073792
 07/25  18:43:00,26.253216804170805
 07/25  18:44:00,26.248546616617872
 07/25  18:45:00,26.233680971860057
 07/25  18:46:00,26.234440021562296
 07/25  18:47:00,26.2439244783754
 07/25  18:48:00,26.229832891606364
 07/25  18:49:00,26.228591749907853
 07/25  18:50:00,26.240139993448796
 07/25  18:51:00,26.237287477236375
 07/25  18:52:00,26.234183604115163
 07/25  18:53:00,26.243659509813263
 07/25  18:54:00,26.251331850820677
 07/25  18:55:00,26.24512926470048
 07/25  18:56:00,26.25078222899687
 07/25  18:57:00,26.265060349754226
 07/25  18:58:00,26.25814445966592
 07/25  18:59:00,26.258354016585628
 07/25  19:00:00,26.270235102766108
 07/25  19:01:00,26.274706237661253
 07/25  19:02:00,26.271819759968615
 07/25  19:03:00,26.266660338901175
 07/25  19:04:00,26.257608825091623
 07/25  19:05:00,26.247441249689352
 07/25  19:06:00,26.242503822377838
 07/25  19:07:00,26.23908494821341
 07/25  19:08:00,26.23188257080562
 07/25  19:09:00,26.22918930959323
 07/25  19:10:00,26.229285989103378
 07/25  19:11:00,26.22152342421743
 07/25  19:12:00,26.21815009101974
 07/25  19:13:00,26.22005582087878
 07/25  19:14:00,26.215999209832447
 07/25  19:15:00,26.21216325674159
 07/25  19:16:00,26.213165210528057
 07/25  19:17:00,26.21692210172396
 07/25  19:18:00,26.2164950963348
 07/25  19:19:00,26.21836161914893
 07/25  19:20:00,26.222271394881748
 07/25  19:21:00,26.226894319973734
 07/25  19:22:00,26.231383181961615
 07/25  19:23:00,26.235456396130008
 07/25  19:24:00,26.239109682913853
 07/25  19:25:00,26.23768861228167
 07/25  19:26:00,26.23377036473561
 07/25  19:27:00,26.232686032448647
 07/25  19:28:00,26.231383801478998
 07/25  19:29:00,26.22878811550983
 07/25  19:30:00,26.22986182929507
 07/25  19:31:00,26.23260159934426
 07/25  19:32:00,26.236379091864315
 07/25  19:33:00,26.24032646710562
 07/25  19:34:00,26.24401339027126
 07/25  19:35:00,26.247342384974008
 07/25  19:36:00,26.247883436723594
 07/25  19:37:00,26.244502839846128
 07/25  19:38:00,26.243238941501684
 07/25  19:39:00,26.243387937278605
 07/25  19:40:00,26.239790330832093
 07/25  19:41:00,26.239144837359692
 07/25  19:42:00,26.240978159011064
 07/25  19:43:00,26.243714504828716
 07/25  19:44:00,26.246425065283063
 07/25  19:45:00,26.24881849050082
 07/25  19:46:00,26.250896382604594
 07/25  19:47:00,26.252727483339
 07/25  19:48:00,26.253364028230063
 07/25  19:49:00,26.248843643529735
 07/25  19:50:00,26.244903373607947
 07/25  19:51:00,26.24339593639361
 07/25  19:52:00,26.23825740081938
 07/25  19:53:00,26.235585208241822
 07/25  19:54:00,26.236638657535565
 07/25  19:55:00,26.238525272277933
 07/25  19:56:00,26.24113007413056
 07/25  19:57:00,26.243887023141507
 07/25  19:58:00,26.246461872787076
 07/25  19:59:00,26.248759118833814
 07/25  20:00:00,26.25079365074469
 07/25  20:01:00,26.247539323965448
 07/25  20:02:00,26.242996403953818
 07/25  20:03:00,26.24105220942712
 07/25  20:04:00,26.24055770006107
 07/25  20:05:00,26.23857568188225
 07/25  20:06:00,26.239073839216427
 07/25  20:07:00,26.241315464189675
 07/25  20:08:00,26.24406972635505
 07/25  20:09:00,26.246687109716206
 07/25  20:10:00,26.248993182482508
 07/25  20:11:00,26.251011169595778
 07/25  20:12:00,26.252800770114536
 07/25  20:13:00,26.2511433426258
 07/25  20:14:00,26.247387627282006
 07/25  20:15:00,26.2458725713169
 07/25  20:16:00,26.245919167329056
 07/25  20:17:00,26.24377826655409
 07/25  20:18:00,26.243784500619565
 07/25  20:19:00,26.245488416242544
 07/25  20:20:00,26.247758843310997
 07/25  20:21:00,26.249955389191683
 07/25  20:22:00,26.25188955777438
 07/25  20:23:00,26.253572801455437
 07/25  20:24:00,26.255057900458866
 07/25  20:25:00,26.25638434749013
 07/25  20:26:00,26.252550101085784
 07/25  20:27:00,26.24752874897245
 07/25  20:28:00,26.245699625391172
 07/25  20:29:00,26.246132931813477
 07/25  20:30:00,26.24478593943072
 07/25  20:31:00,26.240054276518453
 07/25  20:32:00,26.238904107742485
 07/25  20:33:00,26.240574922520867
 07/25  20:34:00,26.24323868415632
 07/25  20:35:00,26.245871591877677
 07/25  20:36:00,26.24816216406219
 07/25  20:37:00,26.248081938475234
 07/25  20:38:00,26.2441695709732
 07/25  20:39:00,26.242008238233204
 07/25  20:40:00,26.241337767309908
 07/25  20:41:00,26.238514477843587
 07/25  20:42:00,26.23203064033121
 07/25  20:43:00,26.23041981946034
 07/25  20:44:00,26.232482102866683
 07/25  20:45:00,26.235803566895726
 07/25  20:46:00,26.23905647254042
 07/25  20:47:00,26.241858885881864
 07/25  20:48:00,26.244235069318663
 07/25  20:49:00,26.246289865404638
 07/25  20:50:00,26.24810096125772
 07/25  20:51:00,26.243949492145408
 07/25  20:52:00,26.2379346521887
 07/25  20:53:00,26.232569326334968
 07/25  20:54:00,26.230612407750208
 07/25  20:55:00,26.229749258817293
 07/25  20:56:00,26.22290051778401
 07/25  20:57:00,26.221055298155793
 07/25  20:58:00,26.22337291871931
 07/25  20:59:00,26.22720374434017
 07/25  21:00:00,26.23100314124168
 07/25  21:01:00,26.231961668026024
 07/25  21:02:00,26.230998388552777
 07/25  21:03:00,26.22937189634144
 07/25  21:04:00,26.227731661370175
 07/25  21:05:00,26.226257401492546
 07/25  21:06:00,26.224938937621374
 07/25  21:07:00,26.223733459380878
 07/25  21:08:00,26.222615310846855
 07/25  21:09:00,26.22157631843367
 07/25  21:10:00,26.22061644288823
 07/25  21:11:00,26.219737677556378
 07/25  21:12:00,26.218941691077642
 07/25  21:13:00,26.21822934954697
 07/25  21:14:00,26.21760175662709
 07/25  21:15:00,26.217059362703683
 07/25  21:16:00,26.21660149963849
 07/25  21:17:00,26.21622662302554
 07/25  21:18:00,26.215932602472876
 07/25  21:19:00,26.215716900991264
 07/25  21:20:00,26.215578032674873
 07/25  21:21:00,26.215514220294686
 07/25  21:22:00,26.21552268394269
 07/25  21:23:00,26.21559997516313
 07/25  21:24:00,26.215742375975452
 07/25  21:25:00,26.215946119323497
 07/25  21:26:00,26.216208947800684
 07/25  21:27:00,26.216528625256192
 07/25  21:28:00,26.21690211234733
 07/25  21:29:00,26.21732588251686
 07/25  21:30:00,26.217796314146938
 07/25  21:31:00,26.218309895361823
 07/25  21:32:00,26.218864673837842
 07/25  21:33:00,26.219458835777516
 07/25  21:34:00,26.22008990340669
 07/25  21:35:00,26.220755013495598
 07/25  21:36:00,26.22145127033413
 07/25  21:37:00,26.222175924742892
 07/25  21:38:00,26.222927641116804
 07/25  21:39:00,26.223705235729994
 07/25  21:40:00,26.224506955442283
 07/25  21:41:00,26.225330713375826
 07/25  21:42:00,26.22617439202844
 07/25  21:43:00,26.227035995686464
 07/25  21:44:00,26.227914728287228
 07/25  21:45:00,26.228809915071974
 07/25  21:46:00,26.229720382340805
 07/25  21:47:00,26.230644657157267
 07/25  21:48:00,26.23158122524832
 07/25  21:49:00,26.232528661311523
 07/25  21:50:00,26.23348653465989
 07/25  21:51:00,26.234454505017904
 07/25  21:52:00,26.235431799828923
 07/25  21:53:00,26.236417382470687
 07/25  21:54:00,26.23741016950658
 07/25  21:55:00,26.238409141131694
 07/25  21:56:00,26.239414094862106
 07/25  21:57:00,26.240424895495444
 07/25  21:58:00,26.241439170560877
 07/25  21:59:00,26.24245800074162
 07/25  22:00:00,26.243463718746412
 07/25  22:01:00,26.243966187664334
 07/25  22:02:00,26.24407495968554
 07/25  22:03:00,26.244017267917535
 07/25  22:04:00,26.24392720407432
 07/25  22:05:00,26.243849729396707
 07/25  22:06:00,26.24379000424035
 07/25  22:07:00,26.243741909243965
 07/25  22:08:00,26.24370090249321
 07/25  22:09:00,26.24366527484642
 07/25  22:10:00,26.243634450819645
 07/25  22:11:00,26.243608001617424
 07/25  22:12:00,26.24358536459822
 07/25  22:13:00,26.243565868109677
 07/25  22:14:00,26.243549087119412
 07/25  22:15:00,26.24353460251744
 07/25  22:16:00,26.24352186616883
 07/25  22:17:00,26.24351026212048
 07/25  22:18:00,26.24349917397816
 07/25  22:19:00,26.243488020758775
 07/25  22:20:00,26.2434764514665
 07/25  22:21:00,26.243464143310213
 07/25  22:22:00,26.243450697553488
 07/25  22:23:00,26.243435678523436
 07/25  22:24:00,26.24341865587567
 07/25  22:25:00,26.243399228613967
 07/25  22:26:00,26.24337714438442
 07/25  22:27:00,26.24335216976882
 07/25  22:28:00,26.243324028495813
 07/25  22:29:00,26.243292428197094
 07/25  22:30:00,26.24325708407522
 07/25  22:31:00,26.243217733652298
 07/25  22:32:00,26.243174194043604
 07/25  22:33:00,26.24312629278204
 07/25  22:34:00,26.243073841335757
 07/25  22:35:00,26.243016651743496
 07/25  22:36:00,26.24295454518209
 07/25  22:37:00,26.242887359192157
 07/25  22:38:00,26.242814953005364
 07/25  22:39:00,26.242737189573866
 07/25  22:40:00,26.242653938925013
 07/25  22:41:00,26.24256508638859
 07/25  22:42:00,26.242470528665905
 07/25  22:43:00,26.242370174724762
 07/25  22:44:00,26.24226390755674
 07/25  22:45:00,26.24215160901099
 07/25  22:46:00,26.24203318797657
 07/25  22:47:00,26.241908581361105
 07/25  22:48:00,26.241777739619273
 07/25  22:49:00,26.241640622292305
 07/25  22:50:00,26.24149712364298
 07/25  22:51:00,26.241347133083345
 07/25  22:52:00,26.241190584040464
 07/25  22:53:00,26.241027448981182
 07/25  22:54:00,26.24085771625159
 07/25  22:55:00,26.24068138113457
 07/25  22:56:00,26.240498341689673
 07/25  22:57:00,26.24030848840957
 07/25  22:58:00,26.240111770018537
 07/25  22:59:00,26.239908183523397
 07/25  23:00:00,26.23969774387669
 07/25  23:01:00,26.23958277005184
 07/25  23:02:00,26.239562383240727
 07/25  23:03:00,26.239603090562102
 07/25  23:04:00,26.239679704860393
 07/25  23:05:00,26.23978017068576
 07/25  23:06:00,26.23989992387937
 07/25  23:07:00,26.240037039089955
 07/25  23:08:00,26.2401901709377
 07/25  23:09:00,26.240357917251664
 07/25  23:10:00,26.240538777754384
 07/25  23:11:00,26.240731288084557
 07/25  23:12:00,26.240934104742454
 07/25  23:13:00,26.241146028663177
 07/25  23:14:00,26.2413660449194
 07/25  23:15:00,26.2415932665347
 07/25  23:16:00,26.241826872375935
 07/25  23:17:00,26.24206610070633
 07/25  23:18:00,26.242310253330977
 07/25  23:19:00,26.242558698999762
 07/25  23:20:00,26.242810901724436
 07/25  23:21:00,26.2430663952261
 07/25  23:22:00,26.243324742863305
 07/25  23:23:00,26.243585534565913
 07/25  23:24:00,26.24384839092491
 07/25  23:25:00,26.24411296756858
 07/25  23:26:00,26.244378966667185
 07/25  23:27:00,26.24464613287394
 07/25  23:28:00,26.244914229039317
 07/25  23:29:00,26.2451830324174
 07/25  23:30:00,26.24545233584287
 07/25  23:31:00,26.245721950967134
 07/25  23:32:00,26.245991703429503
 07/25  23:33:00,26.246261446404624
 07/25  23:34:00,26.24653104937983
 07/25  23:35:00,26.246800392872117
 07/25  23:36:00,26.2470693662141
 07/25  23:37:00,26.247337869041445
 07/25  23:38:00,26.24760579206647
 07/25  23:39:00,26.24787304490731
 07/25  23:40:00,26.24813955553734
 07/25  23:41:00,26.24840526337986
 07/25  23:42:00,26.248670113883154
 07/25  23:43:00,26.24893405819546
 07/25  23:44:00,26.249197021716334
 07/25  23:45:00,26.24945894348627
 07/25  23:46:00,26.249719784314824
 07/25  23:47:00,26.24997951835144
 07/25  23:48:00,26.25023812484555
 07/25  23:49:00,26.25049558616482
 07/25  23:50:00,26.25075184619875
 07/25  23:51:00,26.251006859099004
 07/25  23:52:00,26.251260604455812
 07/25  23:53:00,26.251513077529914
 07/25  23:54:00,26.25176427863378
 07/25  23:55:00,26.25201420970946
 07/25  23:56:00,26.2522628244235
 07/25  23:57:00,26.252510084432007
 07/25  23:58:00,26.252755980261192
 07/25  23:59:00,26.253000520402818
 07/25  24:00:00,26.253243718730566
 07/26  00:01:00,26.253491559749545
 07/26  00:02:00,26.253747771579715
 07/26  00:03:00,26.25401245469332
 07/26  00:04:00,26.254284398208004
 07/26  00:05:00,26.2545624206144
 07/26  00:06:00,26.254845697041034
 07/26  00:07:00,26.25513367192126
 07/26  00:08:00,26.25542597443625
 07/26  00:09:00,26.255722307352958
 07/26  00:10:00,26.25602237204366
 07/26  00:11:00,26.256325865531032
 07/26  00:12:00,26.256632496190136
 07/26  00:13:00,26.256941993964716
 07/26  00:14:00,26.2572541408122
 07/26  00:15:00,26.257568756033592
 07/26  00:16:00,26.257885662257085
 07/26  00:17:00,26.258204682113846
 07/26  00:18:00,26.25852564555044
 07/26  00:19:00,26.25884839499337
 07/26  00:20:00,26.25917280312681
 07/26  00:21:00,26.259498769221032
 07/26  00:22:00,26.25982619438506
 07/26  00:23:00,26.260154977521307
 07/26  00:24:00,26.260485020290773
 07/26  00:25:00,26.26081623098486
 07/26  00:26:00,26.261148533872245
 07/26  00:27:00,26.261481873409323
 07/26  00:28:00,26.261816196128663
 07/26  00:29:00,26.262151445866483
 07/26  00:30:00,26.262487566900766
 07/26  00:31:00,26.262824506734564
 07/26  00:32:00,26.263162219170937
 07/26  00:33:00,26.263500674140463
 07/26  00:34:00,26.26383984452011
 07/26  00:35:00,26.26417970076892
 07/26  00:36:00,26.264520212684122
 07/26  00:37:00,26.264861351289483
 07/26  00:38:00,26.265203087347334
 07/26  00:39:00,26.265545405087966
 07/26  00:40:00,26.265888292675204
 07/26  00:41:00,26.26623173639198
 07/26  00:42:00,26.266575721393238
 07/26  00:43:00,26.266920232874142
 07/26  00:44:00,26.26726525139494
 07/26  00:45:00,26.267610769183403
 07/26  00:46:00,26.267956783254096
 07/26  00:47:00,26.26830328927746
 07/26  00:48:00,26.268650281644312
 07/26  00:49:00,26.268997754072785
 07/26  00:50:00,26.26934569284929
 07/26  00:51:00,26.26969409466415
 07/26  00:52:00,26.270042961612567
 07/26  00:53:00,26.270392294866735
 07/26  00:54:00,26.270742094309472
 07/26  00:55:00,26.271092358713933
 07/26  00:56:00,26.27144307777861
 07/26  00:57:00,26.271794250685005
 07/26  00:58:00,26.272145882376986
 07/26  00:59:00,26.272497977136062
 07/26  01:00:00,26.27285053799959
 07/26  01:01:00,26.273208295066627
 07/26  01:02:00,26.273560998122036
 07/26  01:03:00,26.27390311338787
 07/26  01:04:00,26.2742337788662
 07/26  01:05:00,26.27455406368648
 07/26  01:06:00,26.274865283255465
 07/26  01:07:00,26.275168479427073
 07/26  01:08:00,26.27546430425983
 07/26  01:09:00,26.27575325454901
 07/26  01:10:00,26.27603582212909
 07/26  01:11:00,26.276312502683847
 07/26  01:12:00,26.276583771711426
 07/26  01:13:00,26.276850068502434
 07/26  01:14:00,26.27711168120698
 07/26  01:15:00,26.277368860680983
 07/26  01:16:00,26.27762189141718
 07/26  01:17:00,26.27787107457458
 07/26  01:18:00,26.278116702032968
 07/26  01:19:00,26.278359043045956
 07/26  01:20:00,26.27859823985935
 07/26  01:21:00,26.27883441254815
 07/26  01:22:00,26.27906772278301
 07/26  01:23:00,26.279298356830978
 07/26  01:24:00,26.279526500921882
 07/26  01:25:00,26.279752328136045
 07/26  01:26:00,26.279975900983406
 07/26  01:27:00,26.2801972683854
 07/26  01:28:00,26.280416523797403
 07/26  01:29:00,26.280633788570647
 07/26  01:30:00,26.28084918874335
 07/26  01:31:00,26.281062842419527
 07/26  01:32:00,26.281274768470016
 07/26  01:33:00,26.281484977129217
 07/26  01:34:00,26.281693523611814
 07/26  01:35:00,26.281900491989568
 07/26  01:36:00,26.2821059733546
 07/26  01:37:00,26.282310053766626
 07/26  01:38:00,26.282512728264553
 07/26  01:39:00,26.28271398617564
 07/26  01:40:00,26.282913861068344
 07/26  01:41:00,26.283112415183464
 07/26  01:42:00,26.28330971885176
 07/26  01:43:00,26.283505839002412
 07/26  01:44:00,26.283700757752825
 07/26  01:45:00,26.283894453278418
 07/26  01:46:00,26.28408694674449
 07/26  01:47:00,26.28427828727318
 07/26  01:48:00,26.284468532476044
 07/26  01:49:00,26.28465773748276
 07/26  01:50:00,26.284842159481297
 07/26  01:51:00,26.285001357383535
 07/26  01:52:00,26.285162776552287
 07/26  01:53:00,26.285340333595876
 07/26  01:54:00,26.285491635503394
 07/26  01:55:00,26.28564071394212
 07/26  01:56:00,26.285814961158085
 07/26  01:57:00,26.285987971657708
 07/26  01:58:00,26.28613317767538
 07/26  01:59:00,26.2863022733995
 07/26  02:00:00,26.286490650034782
 07/26  02:01:00,26.286608377331635
 07/26  02:02:00,26.286695421438523
 07/26  02:03:00,26.28676088035212
 07/26  02:04:00,26.286772655326978
 07/26  02:05:00,26.286731035101536
 07/26  02:06:00,26.286678420902057
 07/26  02:07:00,26.286609564467977
 07/26  02:08:00,26.286472383395818
 07/26  02:09:00,26.28632711778831
 07/26  02:10:00,26.286180207014215
 07/26  02:11:00,26.285990288181686
 07/26  02:12:00,26.285774123686735
 07/26  02:13:00,26.285560992288843
 07/26  02:14:00,26.285334777148016
 07/26  02:15:00,26.285061074273738
 07/26  02:16:00,26.28479238755153
 07/26  02:17:00,26.284527087940194
 07/26  02:18:00,26.28421207361127
 07/26  02:19:00,26.283893460439174
 07/26  02:20:00,26.28358462741036
 07/26  02:21:00,26.283255032191025
 07/26  02:22:00,26.282896928668464
 07/26  02:23:00,26.282548286492197
 07/26  02:24:00,26.28220329189243
 07/26  02:25:00,26.281809090993075
 07/26  02:26:00,26.281420722880867
 07/26  02:27:00,26.281044055719228
 07/26  02:28:00,26.280641103867083
 07/26  02:29:00,26.280220831280484
 07/26  02:30:00,26.27981221578021
 07/26  02:31:00,26.279401755082013
 07/26  02:32:00,26.278951699967113
 07/26  02:33:00,26.278512481946013
 07/26  02:34:00,26.278082877391093
 07/26  02:35:00,26.277613736720838
 07/26  02:36:00,26.277143377415488
 07/26  02:37:00,26.276686434194378
 07/26  02:38:00,26.276215484929697
 07/26  02:39:00,26.275718862854767
 07/26  02:40:00,26.275234141271614
 07/26  02:41:00,26.274756926529463
 07/26  02:42:00,26.274233577015917
 07/26  02:43:00,26.273717023370374
 07/26  02:44:00,26.27321414606899
 07/26  02:45:00,26.27269057323998
 07/26  02:46:00,26.272148742568792
 07/26  02:47:00,26.27161884905493
 07/26  02:48:00,26.271090496285513
 07/26  02:49:00,26.27052237064644
 07/26  02:50:00,26.269963662720944
 07/26  02:51:00,26.2694155881836
 07/26  02:52:00,26.268835089915584
 07/26  02:53:00,26.268247783413667
 07/26  02:54:00,26.26767254755705
 07/26  02:55:00,26.267088037613668
 07/26  02:56:00,26.266473432350192
 07/26  02:57:00,26.265869073823154
 07/26  02:58:00,26.265271131256295
 07/26  02:59:00,26.264628736834318
 07/26  03:00:00,26.26398736492686
 07/26  03:01:00,26.263387917207204
 07/26  03:02:00,26.262819012851573
 07/26  03:03:00,26.262282559064044
 07/26  03:04:00,26.2618061041841
 07/26  03:05:00,26.261376697953892
 07/26  03:06:00,26.260946910347357
 07/26  03:07:00,26.26056185127097
 07/26  03:08:00,26.260222222847137
 07/26  03:09:00,26.259887271308404
 07/26  03:10:00,26.259572683578394
 07/26  03:11:00,26.259298308779346
 07/26  03:12:00,26.2590451338625
 07/26  03:13:00,26.25878554593656
 07/26  03:14:00,26.25856072597796
 07/26  03:15:00,26.25836662603163
 07/26  03:16:00,26.2581534427745
 07/26  03:17:00,26.25796309627435
 07/26  03:18:00,26.257804483848457
 07/26  03:19:00,26.25764724612724
 07/26  03:20:00,26.257486692860233
 07/26  03:21:00,26.25735396424006
 07/26  03:22:00,26.25724090100897
 07/26  03:23:00,26.257102141263324
 07/26  03:24:00,26.25698557678412
 07/26  03:25:00,26.25689443028701
 07/26  03:26:00,26.25679040428428
 07/26  03:27:00,26.25668824395144
 07/26  03:28:00,26.256610422022845
 07/26  03:29:00,26.25654043318752
 07/26  03:30:00,26.256434440341856
 07/26  03:31:00,26.256371663278973
 07/26  03:32:00,26.25634170770545
 07/26  03:33:00,26.256286031282944
 07/26  03:34:00,26.25624163555574
 07/26  03:35:00,26.256217526557148
 07/26  03:36:00,26.256185107190994
 07/26  03:37:00,26.25613962789113
 07/26  03:38:00,26.25611356719446
 07/26  03:39:00,26.256100057690404
 07/26  03:40:00,26.25605372427268
 07/26  03:41:00,26.256022930526317
 07/26  03:42:00,26.256011682369742
 07/26  03:43:00,26.25598325650777
 07/26  03:44:00,26.255950733029884
 07/26  03:45:00,26.255937650413475
 07/26  03:46:00,26.255929023683354
 07/26  03:47:00,26.255894869039814
 07/26  03:48:00,26.2558791980542
 07/26  03:49:00,26.25587969244982
 07/26  03:50:00,26.255848978609336
 07/26  03:51:00,26.255827547411585
 07/26  03:52:00,26.25582600667609
 07/26  03:53:00,26.255816617049412
 07/26  03:54:00,26.255793287318628
 07/26  03:55:00,26.255788305907338
 07/26  03:56:00,26.255795219408988
 07/26  03:57:00,26.255768687360877
 07/26  03:58:00,26.255756599213907
 07/26  03:59:00,26.255763170636655
 07/26  04:00:00,26.25575284700889
 07/26  04:01:00,26.255920114885452
 07/26  04:02:00,26.25626199062419
 07/26  04:03:00,26.25711242055746
 07/26  04:04:00,26.25823673780943
 07/26  04:05:00,26.25922678379051
 07/26  04:06:00,26.260261660148284
 07/26  04:07:00,26.26132759247848
 07/26  04:08:00,26.26238275536145
 07/26  04:09:00,26.263404410955708
 07/26  04:10:00,26.264387659645717
 07/26  04:11:00,26.265335419692008
 07/26  04:12:00,26.266252112922132
 07/26  04:13:00,26.26714149175139
 07/26  04:14:00,26.26800628448602
 07/26  04:15:00,26.26884868775447
 07/26  04:16:00,26.269670715324555
 07/26  04:17:00,26.270474206525684
 07/26  04:18:00,26.271260850035507
 07/26  04:19:00,26.272032207185962
 07/26  04:20:00,26.27278952235599
 07/26  04:21:00,26.273533922239576
 07/26  04:22:00,26.27426653149323
 07/26  04:23:00,26.274988448613755
 07/26  04:24:00,26.27570071139682
 07/26  04:25:00,26.27640428239436
 07/26  04:26:00,26.277099888762493
 07/26  04:27:00,26.27778820453764
 07/26  04:28:00,26.278469955198602
 07/26  04:29:00,26.279145249111618
 07/26  04:30:00,26.279793441091837
 07/26  04:31:00,26.280437291478222
 07/26  04:32:00,26.28109306725212
 07/26  04:33:00,26.281728198678202
 07/26  04:34:00,26.282352449148956
 07/26  04:35:00,26.28299556631437
 07/26  04:36:00,26.283638354926264
 07/26  04:37:00,26.284248874308613
 07/26  04:38:00,26.284878866678557
 07/26  04:39:00,26.285524844830757
 07/26  04:40:00,26.286127776039976
 07/26  04:41:00,26.28674002227069
 07/26  04:42:00,26.287373346620882
 07/26  04:43:00,26.28799213122436
 07/26  04:44:00,26.288592010036034
 07/26  04:45:00,26.289211357018097
 07/26  04:46:00,26.2898412562898
 07/26  04:47:00,26.290427875918372
 07/26  04:48:00,26.291029645700693
 07/26  04:49:00,26.291651327915844
 07/26  04:50:00,26.292247340501714
 07/26  04:51:00,26.29283611131134
 07/26  04:52:00,26.29344534712012
 07/26  04:53:00,26.29405539796347
 07/26  04:54:00,26.294631698491095
 07/26  04:55:00,26.2952272007269
 07/26  04:56:00,26.295838837441377
 07/26  04:57:00,26.296407909435818
 07/26  04:58:00,26.29698578804258
 07/26  04:59:00,26.297584907504927
 07/26  05:00:00,26.298144124700222
 07/26  05:01:00,26.300103625358247
 07/26  05:02:00,26.3025120049522
 07/26  05:03:00,26.303923708932558
 07/26  05:04:00,26.30528499776827
 07/26  05:05:00,26.306740206270035
 07/26  05:06:00,26.306414977205304
 07/26  05:07:00,26.305455175119505
 07/26  05:08:00,26.30553585960114
 07/26  05:09:00,26.303959963968786
 07/26  05:10:00,26.301232158885547
 07/26  05:11:00,26.300437521038504
 07/26  05:12:00,26.295792422948857
 07/26  05:13:00,26.28706913671348
 07/26  05:14:00,26.282810413790923
 07/26  05:15:00,26.27623480187718
 07/26  05:16:00,26.261746009584616
 07/26  05:17:00,26.251245559529227
 07/26  05:18:00,26.24083090911472
 07/26  05:19:00,26.218459660680505
 07/26  05:20:00,26.201784126317218
 07/26  05:21:00,26.191334156086224
 07/26  05:22:00,26.166507645072866
 07/26  05:23:00,26.14524974040476
 07/26  05:24:00,26.132858370401095
 07/26  05:25:00,26.114962741290196
 07/26  05:26:00,26.091362017514168
 07/26  05:27:00,26.08082642182271
 07/26  05:28:00,26.072620094354203
 07/26  05:29:00,26.04334540103381
 07/26  05:30:00,26.0316184548276
 07/26  05:31:00,26.031073909753022
 07/26  05:32:00,26.018645364269528
 07/26  05:33:00,26.008057667796482
 07/26  05:34:00,26.012939298476237
 07/26  05:35:00,26.021997775077057
 07/26  05:36:00,26.010419599731897
 07/26  05:37:00,26.015815686182137
 07/26  05:38:00,26.03392088015287
 07/26  05:39:00,26.036688523255116
 07/26  05:40:00,26.040807633266155
 07/26  05:41:00,26.055632864426222
 07/26  05:42:00,26.071645738329767
 07/26  05:43:00,26.07528997037513
 07/26  05:44:00,26.085946654234213
 07/26  05:45:00,26.102537822228886
 07/26  05:46:00,26.10856539012892
 07/26  05:47:00,26.11523653675091
 07/26  05:48:00,26.127478269255082
 07/26  05:49:00,26.133738756434713
 07/26  05:50:00,26.13896075488307
 07/26  05:51:00,26.150035806351617
 07/26  05:52:00,26.159685269565898
 07/26  05:53:00,26.15949248109538
 07/26  05:54:00,26.165698426841505
 07/26  05:55:00,26.17721889684606
 07/26  05:56:00,26.17232413064017
 07/26  05:57:00,26.172616335400406
 07/26  05:58:00,26.180782734812574
 07/26  05:59:00,26.186711785871367
 07/26  06:00:00,26.182222100424017
 07/26  06:01:00,26.187174343438542
 07/26  06:02:00,26.199751351170864
 07/26  06:03:00,26.207854270769058
 07/26  06:04:00,26.210982686640474
 07/26  06:05:00,26.219310473843443
 07/26  06:06:00,26.230760549463376
 07/26  06:07:00,26.224800334054734
 07/26  06:08:00,26.225539332145253
 07/26  06:09:00,26.2343794567073
 07/26  06:10:00,26.23751439418974
 07/26  06:11:00,26.23903631030754
 07/26  06:12:00,26.246147118130033
 07/26  06:13:00,26.25659362011594
 07/26  06:14:00,26.261037768133875
 07/26  06:15:00,26.26240860222439
 07/26  06:16:00,26.26802992476515
 07/26  06:17:00,26.272140580028385
 07/26  06:18:00,26.267868467732796
 07/26  06:19:00,26.2678083636277
 07/26  06:20:00,26.27350668155574
 07/26  06:21:00,26.269608280092992
 07/26  06:22:00,26.264740690274866
 07/26  06:23:00,26.26783743718719
 07/26  06:24:00,26.27576893077128
 07/26  06:25:00,26.28366914015685
 07/26  06:26:00,26.28649054000206
 07/26  06:27:00,26.29082798349435
 07/26  06:28:00,26.29594092606735
 07/26  06:29:00,26.292724664051708
 07/26  06:30:00,26.29051478054386
 07/26  06:31:00,26.293678656517734
 07/26  06:32:00,26.293049308645912
 07/26  06:33:00,26.285265228477773
 07/26  06:34:00,26.28492134773718
 07/26  06:35:00,26.290372366090487
 07/26  06:36:00,26.282945699387234
 07/26  06:37:00,26.281903549275597
 07/26  06:38:00,26.28704406102337
