Date/Time,qint_lump
 07/20  21:07:00,644.0159908943035
 07/20  21:08:00,644.0465003858302
 07/20  21:09:00,644.0753905918413
 07/20  21:10:00,644.10253008685
 07/20  21:11:00,644.1277911180522
 07/20  21:12:00,644.1510550923233
 07/20  21:13:00,644.1722181115636
 07/20  21:14:00,644.1911662659844
 07/20  21:15:00,644.2078051741468
 07/20  21:16:00,644.2220773154905
 07/20  21:17:00,644.2339552720923
 07/20  21:18:00,644.2434322895479
 07/20  21:19:00,644.2505160914054
 07/20  21:20:00,644.2551897499973
 07/20  21:21:00,644.2574453057653
 07/20  21:22:00,644.2573044668596
 07/20  21:23:00,644.2548102406678
 07/20  21:24:00,644.2500158290947
 07/20  21:25:00,644.2429780978285
 07/20  21:26:00,644.2337166336354
 07/20  21:27:00,644.2222506933953
 07/20  21:28:00,644.2086225774275
 07/20  21:29:00,644.1928899881053
 07/20  21:30:00,644.1751154680948
 07/20  21:31:00,644.1553605556873
 07/20  21:32:00,644.1336474773536
 07/20  21:33:00,644.1099951248748
 07/20  21:34:00,644.0844420430035
 07/20  21:35:00,644.0570396331698
 07/20  21:36:00,644.0278424317679
 07/20  21:37:00,643.9969027839962
 07/20  21:38:00,643.9642364640116
 07/20  21:39:00,643.9298552114019
 07/20  21:40:00,643.8937876621815
 07/20  21:41:00,643.8560734167345
 07/20  21:42:00,643.8167545196812
 07/20  21:43:00,643.775870842668
 07/20  21:44:00,643.7334302057313
 07/20  21:45:00,643.6894369069797
 07/20  21:46:00,643.6439100663083
 07/20  21:47:00,643.5968784897506
 07/20  21:48:00,643.5483732714108
 07/20  21:49:00,643.4984237296105
 07/20  21:50:00,643.4470317217426
 07/20  21:51:00,643.3941960340014
 07/20  21:52:00,643.3399280117144
 07/20  21:53:00,643.2842468583736
 07/20  21:54:00,643.2271726409322
 07/20  21:55:00,643.1687197215567
 07/20  21:56:00,643.1088907697238
 07/20  21:57:00,643.047694138373
 07/20  21:58:00,642.9851464264216
 07/20  21:59:00,642.9212649833767
 07/20  22:00:00,642.8560805349612
 07/20  22:01:00,633.4881455967707
 07/20  22:02:00,633.0426462799236
 07/20  22:03:00,632.6010538162528
 07/20  22:04:00,632.1609372838487
 07/20  22:05:00,631.721354516225
 07/20  22:06:00,631.2821117826024
 07/20  22:07:00,630.8432318707717
 07/20  22:08:00,630.4047458987571
 07/20  22:09:00,629.9666509238933
 07/20  22:10:00,629.5289221992902
 07/20  22:11:00,629.0915296592725
 07/20  22:12:00,628.6544462065253
 07/20  22:13:00,628.2176491008199
 07/20  22:14:00,627.7810587035722
 07/20  22:15:00,627.3446541435862
 07/20  22:16:00,626.9084574719348
 07/20  22:17:00,626.4724848077192
 07/20  22:18:00,626.0367377927244
 07/20  22:19:00,625.6012092560519
 07/20  22:20:00,625.1658933096639
 07/20  22:21:00,624.7307841856394
 07/20  22:22:00,624.2958745436034
 07/20  22:23:00,623.8611557373019
 07/20  22:24:00,623.4266184160026
 07/20  22:25:00,622.9922550129659
 07/20  22:26:00,622.5580687193415
 07/20  22:27:00,622.1240631020734
 07/20  22:28:00,621.6902372018166
 07/20  22:29:00,621.256658468192
 07/20  22:30:00,620.8232592624944
 07/20  22:31:00,620.3899854896773
 07/20  22:32:00,619.9569177882522
 07/20  22:33:00,619.5240124551524
 07/20  22:34:00,619.0913026592074
 07/20  22:35:00,618.658731260113
 07/20  22:36:00,618.226335161991
 07/20  22:37:00,617.794062784515
 07/20  22:38:00,617.3619627428706
 07/20  22:39:00,616.9299924611429
 07/20  22:40:00,616.4981971186636
 07/20  22:41:00,616.0665264927096
 07/20  22:42:00,615.6350218716882
 07/20  22:43:00,615.2036319378187
 07/20  22:44:00,614.7724066436409
 07/20  22:45:00,614.3413766253069
 07/20  22:46:00,613.9104487667357
 07/20  22:47:00,613.4796640611595
 07/20  22:48:00,613.0490547069958
 07/20  22:49:00,612.6186042976553
 07/20  22:50:00,612.1883001589191
 07/20  22:51:00,611.7581374866351
 07/20  22:52:00,611.3281126135099
 07/20  22:53:00,610.8982210641022
 07/20  22:54:00,610.4684581220065
 07/20  22:55:00,610.03881910145
 07/20  22:56:00,609.6093078066384
 07/20  22:57:00,609.179928400245
 07/20  22:58:00,608.750680513686
 07/20  22:59:00,608.3215605028239
 07/20  23:00:00,607.8904503148439
 07/20  23:01:00,608.9416184035382
 07/20  23:02:00,608.5724961078943
 07/20  23:03:00,608.2073989293939
 07/20  23:04:00,607.8468033828411
 07/20  23:05:00,607.4907801948867
 07/20  23:06:00,607.1391572138291
 07/20  23:07:00,606.7918962173294
 07/20  23:08:00,606.4489843147654
 07/20  23:09:00,606.1103771087813
 07/20  23:10:00,605.7760276115259
 07/20  23:11:00,605.4458986910971
 07/20  23:12:00,605.1199605977644
 07/20  23:13:00,604.7981879060186
 07/20  23:14:00,604.4805668470251
 07/20  23:15:00,604.1670856761093
 07/20  23:16:00,603.8577291796893
 07/20  23:17:00,603.5524800734619
 07/20  23:18:00,603.2513214671354
 07/20  23:19:00,602.9542377885998
 07/20  23:20:00,602.6612234191424
 07/20  23:21:00,602.372274066829
 07/20  23:22:00,602.0873815863812
 07/20  23:23:00,601.8065352647741
 07/20  23:24:00,601.5297241598084
 07/20  23:25:00,601.2569380262412
 07/20  23:26:00,600.9881754760935
 07/20  23:27:00,600.7234359585954
 07/20  23:28:00,600.4627149420763
 07/20  23:29:00,600.2060051564342
 07/20  23:30:00,599.9532988175812
 07/20  23:31:00,599.7045885530008
 07/20  23:32:00,599.4598749980779
 07/20  23:33:00,599.2191593964445
 07/20  23:34:00,598.9824391234688
 07/20  23:35:00,598.7497088162334
 07/20  23:36:00,598.5209625082647
 07/20  23:37:00,598.2961944892647
 07/20  23:38:00,598.0754063776541
 07/20  23:39:00,597.8586002745681
 07/20  23:40:00,597.6457746082257
 07/20  23:41:00,597.4369251797314
 07/20  23:42:00,597.2320471588687
 07/20  23:43:00,597.0311358903839
 07/20  23:44:00,596.8341934530357
 07/20  23:45:00,596.6412223367461
 07/20  23:46:00,596.452221590181
 07/20  23:47:00,596.2671877820054
 07/20  23:48:00,596.0861168594589
 07/20  23:49:00,595.9090048993999
 07/20  23:50:00,595.7358541749713
 07/20  23:51:00,595.566667326078
 07/20  23:52:00,595.4014437930011
 07/20  23:53:00,595.2401806951002
 07/20  23:54:00,595.0828745562018
 07/20  23:55:00,594.9295220007061
 07/20  23:56:00,594.780125345098
 07/20  23:57:00,594.6346872604396
 07/20  23:58:00,594.493207421877
 07/20  23:59:00,594.3556833558591
 07/20  24:00:00,594.2221120366796
 07/21  00:01:00,594.1723527871313
 07/21  00:02:00,594.1216382597374
 07/21  00:03:00,594.0693522052235
 07/21  00:04:00,594.0155008665799
 07/21  00:05:00,593.9602961869159
 07/21  00:06:00,593.9039447727171
 07/21  00:07:00,593.8465991122994
 07/21  00:08:00,593.7883577838489
 07/21  00:09:00,593.729296687547
 07/21  00:10:00,593.6694935669566
 07/21  00:11:00,593.6090245102114
 07/21  00:12:00,593.5479603234297
 07/21  00:13:00,593.4863650797045
 07/21  00:14:00,593.4242872507386
 07/21  00:15:00,593.3617686208415
 07/21  00:16:00,593.2988512855085
 07/21  00:17:00,593.2355769734819
 07/21  00:18:00,593.1719850997915
 07/21  00:19:00,593.108111723232
 07/21  00:20:00,593.0439812847744
 07/21  00:21:00,592.9796142882255
 07/21  00:22:00,592.9150333377723
 07/21  00:23:00,592.8502622927455
 07/21  00:24:00,592.7853243286189
 07/21  00:25:00,592.7202408355595
 07/21  00:26:00,592.655023912764
 07/21  00:27:00,592.589683098011
 07/21  00:28:00,592.5242306660608
 07/21  00:29:00,592.4586807841331
 07/21  00:30:00,592.3930477053867
 07/21  00:31:00,592.327344709928
 07/21  00:32:00,592.2615773446917
 07/21  00:33:00,592.1957493680372
 07/21  00:34:00,592.1298674353617
 07/21  00:35:00,592.0639402993536
 07/21  00:36:00,591.997977160726
 07/21  00:37:00,591.9319866835074
 07/21  00:38:00,591.8659708965273
 07/21  00:39:00,591.7999304979251
 07/21  00:40:00,591.7338690382652
 07/21  00:41:00,591.6677921764675
 07/21  00:42:00,591.6017061792747
 07/21  00:43:00,591.5356170150553
 07/21  00:44:00,591.4695248174787
 07/21  00:45:00,591.4034286713355
 07/21  00:46:00,591.337330386978
 07/21  00:47:00,591.2712338118612
 07/21  00:48:00,591.2051434608437
 07/21  00:49:00,591.1390636832156
 07/21  00:50:00,591.0729935958805
 07/21  00:51:00,591.0069314486849
 07/21  00:52:00,590.9408780659685
 07/21  00:53:00,590.8748362089028
 07/21  00:54:00,590.8088093173898
 07/21  00:55:00,590.7428007419235
 07/21  00:56:00,590.6768090659128
 07/21  00:57:00,590.6108321281927
 07/21  00:58:00,590.5448701921213
 07/21  00:59:00,590.4789253525132
 07/21  01:00:00,590.4130003708624
 07/21  01:01:00,590.3955313346901
 07/21  01:02:00,590.3790637016233
 07/21  01:03:00,590.3635992436007
 07/21  01:04:00,590.34906611229
 07/21  01:05:00,590.3353937895426
 07/21  01:06:00,590.3225317696149
 07/21  01:07:00,590.3104449780238
 07/21  01:08:00,590.2991082724793
 07/21  01:09:00,590.2885003849243
 07/21  01:10:00,590.2786011189169
 07/21  01:11:00,590.2693912231239
 07/21  01:12:00,590.2608528833522
 07/21  01:13:00,590.2529699390319
 07/21  01:14:00,590.2457290287814
 07/21  01:15:00,590.2391183365864
 07/21  01:16:00,590.2331266788958
 07/21  01:17:00,590.227743486972
 07/21  01:18:00,590.2229590603646
 07/21  01:19:00,590.2187645744474
 07/21  01:20:00,590.2151530114795
 07/21  01:21:00,590.2121181958904
 07/21  01:22:00,590.2096541462311
 07/21  01:23:00,590.2077550889915
 07/21  01:24:00,590.206415683393
 07/21  01:25:00,590.2056310648542
 07/21  01:26:00,590.2053975627016
 07/21  01:27:00,590.2057119691119
 07/21  01:28:00,590.2065710984822
 07/21  01:29:00,590.2079717802667
 07/21  01:30:00,590.2099110581105
 07/21  01:31:00,590.2123862293968
 07/21  01:32:00,590.2153954076473
 07/21  01:33:00,590.2189369873362
 07/21  01:34:00,590.2230092961432
 07/21  01:35:00,590.2276105846655
 07/21  01:36:00,590.2327392265813
 07/21  01:37:00,590.2383937235412
 07/21  01:38:00,590.2445731564028
 07/21  01:39:00,590.2512767738494
 07/21  01:40:00,590.2585037284537
 07/21  01:41:00,590.2662530934268
 07/21  01:42:00,590.2745239702845
 07/21  01:43:00,590.2833155498995
 07/21  01:44:00,590.2926274404539
 07/21  01:45:00,590.3024593529959
 07/21  01:46:00,590.3128109026236
 07/21  01:47:00,590.323681613252
 07/21  01:48:00,590.3350710289506
 07/21  01:49:00,590.3469787346284
 07/21  01:50:00,590.3594046150095
 07/21  01:51:00,590.3723486390822
 07/21  01:52:00,590.3858106823257
 07/21  01:53:00,590.3997905334127
 07/21  01:54:00,590.4142879877552
 07/21  01:55:00,590.4293028555348
 07/21  01:56:00,590.4448352008135
 07/21  01:57:00,590.4608851100195
 07/21  01:58:00,590.47745261342
 07/21  01:59:00,590.4945376557554
 07/21  02:00:00,590.510952618283
 07/21  02:01:00,590.4066090954132
 07/21  02:02:00,590.3050715530034
 07/21  02:03:00,590.2057898073606
 07/21  02:04:00,590.1084092520113
 07/21  02:05:00,590.0127760165267
 07/21  02:06:00,589.9188329627615
 07/21  02:07:00,589.8265499623649
 07/21  02:08:00,589.7359017554422
 07/21  02:09:00,589.6468610329044
 07/21  02:10:00,589.5593983723674
 07/21  02:11:00,589.4734847654396
 07/21  02:12:00,589.3890933790452
 07/21  02:13:00,589.3061999897545
 07/21  02:14:00,589.224786966898
 07/21  02:15:00,589.1448391804204
 07/21  02:16:00,589.066340921866
 07/21  02:17:00,588.9892762681899
 07/21  02:18:00,588.9136300587619
 07/21  02:19:00,588.8393883753337
 07/21  02:20:00,588.7665422556374
 07/21  02:21:00,588.6950842437982
 07/21  02:22:00,588.6250057752311
 07/21  02:23:00,588.5562975358639
 07/21  02:24:00,588.4889504183368
 07/21  02:25:00,588.4229559615009
 07/21  02:26:00,588.3583097268669
 07/21  02:27:00,588.295008242413
 07/21  02:28:00,588.2330467424221
 07/21  02:29:00,588.1724195064888
 07/21  02:30:00,588.1131207415576
 07/21  02:31:00,588.055145003131
 07/21  02:32:00,587.9984902041232
 07/21  02:33:00,587.9431549571349
 07/21  02:34:00,587.8891365458425
 07/21  02:35:00,587.8364312713944
 07/21  02:36:00,587.7850352144864
 07/21  02:37:00,587.7349446499417
 07/21  02:38:00,587.6861587448715
 07/21  02:39:00,587.6386771985145
 07/21  02:40:00,587.5924984407757
 07/21  02:41:00,587.5476199201522
 07/21  02:42:00,587.5040388337026
 07/21  02:43:00,587.4617524785722
 07/21  02:44:00,587.4207606832073
 07/21  02:45:00,587.3810637269394
 07/21  02:46:00,587.3426606817635
 07/21  02:47:00,587.3055496982621
 07/21  02:48:00,587.269728661576
 07/21  02:49:00,587.2351955096823
 07/21  02:50:00,587.2019504368706
 07/21  02:51:00,587.169994001592
 07/21  02:52:00,587.1393256692205
 07/21  02:53:00,587.1099440348619
 07/21  02:54:00,587.0818474545889
 07/21  02:55:00,587.0550342910477
 07/21  02:56:00,587.0295049367257
 07/21  02:57:00,587.0052601041643
 07/21  02:58:00,586.9822995075912
 07/21  02:59:00,586.9606220672769
 07/21  03:00:00,586.9402264587251
 07/21  03:01:00,586.9641128419028
 07/21  03:02:00,586.9871172901112
 07/21  03:03:00,587.009225517017
 07/21  03:04:00,587.0305427932592
 07/21  03:05:00,587.0511774140318
 07/21  03:06:00,587.0712099157345
 07/21  03:07:00,587.0906983305285
 07/21  03:08:00,587.1096842027771
 07/21  03:09:00,587.1282027028151
 07/21  03:10:00,587.146288181738
 07/21  03:11:00,587.1639741839886
 07/21  03:12:00,587.1812923176674
 07/21  03:13:00,587.1982716482198
 07/21  03:14:00,587.2149350662477
 07/21  03:15:00,587.2313026052456
 07/21  03:16:00,587.2473943009786
 07/21  03:17:00,587.2632299778539
 07/21  03:18:00,587.2788284470738
 07/21  03:19:00,587.2942070867284
 07/21  03:20:00,587.3093786284338
 07/21  03:21:00,587.3243540014154
 07/21  03:22:00,587.3391447846245
 07/21  03:23:00,587.3537629514276
 07/21  03:24:00,587.3682201023248
 07/21  03:25:00,587.3825270411492
 07/21  03:26:00,587.396690873163
 07/21  03:27:00,587.4107174833662
 07/21  03:28:00,587.424613683693
 07/21  03:29:00,587.4383869555558
 07/21  03:30:00,587.452044738157
 07/21  03:31:00,587.4655940240528
 07/21  03:32:00,587.479038733404
 07/21  03:33:00,587.4923819090516
 07/21  03:34:00,587.5056276232395
 07/21  03:35:00,587.5187807301638
 07/21  03:36:00,587.5318462114174
 07/21  03:37:00,587.5448287984191
 07/21  03:38:00,587.5577305821366
 07/21  03:39:00,587.5705529861938
 07/21  03:40:00,587.5832984820405
 07/21  03:41:00,587.5959703555529
 07/21  03:42:00,587.60857210478
 07/21  03:43:00,587.6211070899869
 07/21  03:44:00,587.6335763404929
 07/21  03:45:00,587.6448813758287
 07/21  03:46:00,587.6563882311874
 07/21  03:47:00,587.6681810136946
 07/21  03:48:00,587.680102056445
 07/21  03:49:00,587.6920430121562
 07/21  03:50:00,587.7039592841785
 07/21  03:51:00,587.7158398314671
 07/21  03:52:00,587.7276851136585
 07/21  03:53:00,587.7394969788936
 07/21  03:54:00,587.7512761046781
 07/21  03:55:00,587.7630222451351
 07/21  03:56:00,587.7747334272116
 07/21  03:57:00,587.7864075290083
 07/21  03:58:00,587.7980434468782
 07/21  03:59:00,587.8096409273393
 07/21  04:00:00,587.8212001329707
 07/21  04:01:00,598.7367395892162
 07/21  04:02:00,599.3099338132777
 07/21  04:03:00,599.8811577678567
 07/21  04:04:00,600.4517863251635
 07/21  04:05:00,601.0223111563002
 07/21  04:06:00,601.592140114344
 07/21  04:07:00,602.1625576349005
 07/21  04:08:00,602.7333329133905
 07/21  04:09:00,603.3041658211093
 07/21  04:10:00,603.8749255905592
 07/21  04:11:00,604.4455981706953
 07/21  04:12:00,605.0162103314203
 07/21  04:13:00,605.5867912960254
 07/21  04:14:00,606.157362581754
 07/21  04:15:00,606.7279394665211
 07/21  04:16:00,607.2985339439375
 07/21  04:17:00,607.8691563037077
 07/21  04:18:00,608.4398156563984
 07/21  04:19:00,609.0105200717475
 07/21  04:20:00,609.5812756802684
 07/21  04:21:00,610.1520876733122
 07/21  04:22:00,610.7229610657854
 07/21  04:23:00,611.2939006235367
 07/21  04:24:00,611.864910650309
 07/21  04:25:00,612.4359949175981
 07/21  04:26:00,613.0071557110982
 07/21  04:27:00,613.5783948471712
 07/21  04:28:00,614.1497143989099
 07/21  04:29:00,614.7211165594375
 07/21  04:30:00,615.2926033724124
 07/21  04:31:00,615.8641766175632
 07/21  04:32:00,616.4358369537267
 07/21  04:33:00,617.007584799067
 07/21  04:34:00,617.5794209289834
 07/21  04:35:00,618.1513463238142
 07/21  04:36:00,618.7233619131595
 07/21  04:37:00,619.295468461955
 07/21  04:38:00,619.8676658952699
 07/21  04:39:00,620.439953995989
 07/21  04:40:00,621.0123328485487
 07/21  04:41:00,621.5848026943354
 07/21  04:42:00,622.1573637176382
 07/21  04:43:00,622.7300159479526
 07/21  04:44:00,623.3027587936299
 07/21  04:45:00,623.8755915347406
 07/21  04:46:00,624.4485136036673
 07/21  04:47:00,625.0215244546962
 07/21  04:48:00,625.5946233952147
 07/21  04:49:00,626.1678094993208
 07/21  04:50:00,626.7410813349557
 07/21  04:51:00,627.3144372255983
 07/21  04:52:00,627.8878753461258
 07/21  04:53:00,628.4613935717151
 07/21  04:54:00,629.0349892936007
 07/21  04:55:00,629.6086592452177
 07/21  04:56:00,630.1823992305972
 07/21  04:57:00,630.7562038727888
 07/21  04:58:00,631.3300659947397
 07/21  04:59:00,631.9039751461775
 07/21  05:00:00,632.4779121713798
 07/21  05:01:00,629.4878711990237
 07/21  05:02:00,629.3444128806224
 07/21  05:03:00,629.200970734403
 07/21  05:04:00,629.0575426072355
 07/21  05:05:00,628.9141281937682
 07/21  05:06:00,628.7707287876083
 07/21  05:07:00,628.6273469550517
 07/21  05:08:00,628.4839864862156
 07/21  05:09:00,628.3406527326164
 07/21  05:10:00,628.1973525735428
 07/21  05:11:00,628.0540938415674
 07/21  05:12:00,627.9108846586287
 07/21  05:13:00,627.7677329443569
 07/21  05:14:00,627.6246461157851
 07/21  05:15:00,627.4816309544351
 07/21  05:16:00,627.3386935609557
 07/21  05:17:00,627.1958393360558
 07/21  05:18:00,627.0530729832734
 07/21  05:19:00,626.9103985265814
 07/21  05:20:00,626.7678197145553
 07/21  05:21:00,626.6253397847387
 07/21  05:22:00,626.4829612474634
 07/21  05:23:00,626.3406859539153
 07/21  05:24:00,626.1985152269949
 07/21  05:25:00,626.0564499595004
 07/21  05:26:00,625.9144911704989
 07/21  05:27:00,625.7726396586294
 07/21  05:28:00,625.630895696309
 07/21  05:29:00,625.4892591039661
 07/21  05:30:00,625.3477293965258
 07/21  05:31:00,625.2063058819157
 07/21  05:32:00,625.0649881774568
 07/21  05:33:00,624.9237758520403
 07/21  05:34:00,624.7826681245878
 07/21  05:35:00,624.6416639270691
 07/21  05:36:00,624.5007590855968
 07/21  05:37:00,624.3599515267756
 07/21  05:38:00,624.2192415397903
 07/21  05:39:00,624.0786293723982
 07/21  05:40:00,623.9381144797296
 07/21  05:41:00,623.7976957352181
 07/21  05:42:00,623.6573717597537
 07/21  05:43:00,623.5171411132318
 07/21  05:44:00,623.3770025943844
 07/21  05:45:00,623.2369550600723
 07/21  05:46:00,623.0853944268822
 07/21  05:47:00,622.9246102068181
 07/21  05:48:00,622.7596536811786
 07/21  05:49:00,622.5935737321386
 07/21  05:50:00,622.4273801208241
 07/21  05:51:00,622.2611263864994
 07/21  05:52:00,622.0946651172161
 07/21  05:53:00,621.9279018840151
 07/21  05:54:00,621.7608232246081
 07/21  05:55:00,621.5934626725533
 07/21  05:56:00,621.4258039980665
 07/21  05:57:00,621.2578334248453
 07/21  05:58:00,621.0894994588459
 07/21  05:59:00,620.920741350642
 07/21  06:00:00,620.7515054599739
 07/21  06:01:00,656.2645325157965
 07/21  06:02:00,656.1153365434512
 07/21  06:03:00,655.9649878510501
 07/21  06:04:00,655.814671376998
 07/21  06:05:00,655.6647624277215
 07/21  06:06:00,655.5152693151468
 07/21  06:07:00,655.3661206095812
 07/21  06:08:00,655.217257728243
 07/21  06:09:00,655.0686503902953
 07/21  06:10:00,654.9202862373102
 07/21  06:11:00,654.7721567255949
 07/21  06:12:00,654.6242497303982
 07/21  06:13:00,654.4769704139569
 07/21  06:14:00,654.3306567903485
 07/21  06:15:00,654.1854176843074
 07/21  06:16:00,654.0412111489843
 07/21  06:17:00,653.8979410739294
 07/21  06:18:00,653.7555029841126
 07/21  06:19:00,653.6137969431377
 07/21  06:20:00,653.4727499707584
 07/21  06:21:00,653.3323033961607
 07/21  06:22:00,653.192398845413
 07/21  06:23:00,653.0529777066627
 07/21  06:24:00,652.9139834353679
 07/21  06:25:00,652.7753633795718
 07/21  06:26:00,652.6370738095993
 07/21  06:27:00,652.4990861323158
 07/21  06:28:00,652.3613638819241
 07/21  06:29:00,652.2238647818937
 07/21  06:30:00,652.0865497868499
 07/21  06:31:00,651.948652565738
 07/21  06:32:00,651.8044476075368
 07/21  06:33:00,651.6549972321715
 07/21  06:34:00,651.5028523187433
 07/21  06:35:00,651.3495138021618
 07/21  06:36:00,651.1954907483159
 07/21  06:37:00,651.0408271615179
 07/21  06:38:00,650.8853705169547
 07/21  06:39:00,650.7289772720292
 07/21  06:40:00,650.5715859186976
 07/21  06:41:00,839.8436144147097
 07/21  06:42:00,838.9103815852493
 07/21  06:43:00,837.7093998965121
 07/21  06:44:00,836.6474950104175
 07/21  06:45:00,835.6897897146487
 07/21  06:46:00,835.3477258599886
 07/21  06:47:00,835.1834692715713
 07/21  06:48:00,834.5746971774967
 07/21  06:49:00,834.0634916091801
 07/21  06:50:00,833.8863626825922
 07/21  06:51:00,833.2583991175563
 07/21  06:52:00,832.3390929063353
 07/21  06:53:00,831.5776984650606
 07/21  06:54:00,831.3954894633033
 07/21  06:55:00,831.1772770189997
 07/21  06:56:00,830.857931411921
 07/21  06:57:00,831.1679090807401
 07/21  06:58:00,831.3341564926557
 07/21  06:59:00,830.8767495046584
 07/21  07:00:00,831.124930618886
 07/21  07:01:00,1925.9569367440358
 07/21  07:02:00,1923.9990095980875
 07/21  07:03:00,1923.041839570396
 07/21  07:04:00,1920.520908462808
 07/21  07:05:00,1915.583141404297
 07/21  07:06:00,1911.4898556653823
 07/21  07:07:00,1908.8409088269416
 07/21  07:08:00,1904.835661820246
 07/21  07:09:00,1900.08798035127
 07/21  07:10:00,1897.7294320574063
 07/21  07:11:00,1895.1267738838485
 07/21  07:12:00,1891.7370197096911
 07/21  07:13:00,1890.141133296094
 07/21  07:14:00,1889.4590767170241
 07/21  07:15:00,1887.3001986386394
 07/21  07:16:00,1886.0244692871436
 07/21  07:17:00,1886.8930905255106
 07/21  07:18:00,1885.4675885850424
 07/21  07:19:00,1883.342244187277
 07/21  07:20:00,1885.161351797498
 07/21  07:21:00,1955.5959927165018
 07/21  07:22:00,1952.7510821732587
 07/21  07:23:00,1953.4747744891647
 07/21  07:24:00,1953.312366423102
 07/21  07:25:00,1950.6932232448057
 07/21  07:26:00,1949.2902316612735
 07/21  07:27:00,1949.924795141621
 07/21  07:28:00,1947.9193477202143
 07/21  07:29:00,1944.8812662387197
 07/21  07:30:00,1946.572579832306
 07/21  07:31:00,1945.9526856484767
 07/21  07:32:00,1943.154914815127
 07/21  07:33:00,1943.1187447550092
 07/21  07:34:00,1943.296788667547
 07/21  07:35:00,1941.0385812123282
 07/21  07:36:00,1939.2721916553612
 07/21  07:37:00,1940.4573883963583
 07/21  07:38:00,1938.8879305209152
 07/21  07:39:00,1935.986502766388
 07/21  07:40:00,1937.6711997612656
 07/21  07:41:00,1782.4523093487805
 07/21  07:42:00,1781.659552515841
 07/21  07:43:00,1781.0796475450738
 07/21  07:44:00,1781.7692358961506
 07/21  07:45:00,1781.7668889060278
 07/21  07:46:00,1781.2493247715947
 07/21  07:47:00,1782.2837394052203
 07/21  07:48:00,1782.6532970400465
 07/21  07:49:00,1782.0604775509378
 07/21  07:50:00,1781.9129072397595
 07/21  07:51:00,1782.2884728994356
 07/21  07:52:00,1781.7411760750185
 07/21  07:53:00,1780.7386053898108
 07/21  07:54:00,1781.4515121673637
 07/21  07:55:00,1781.3017231174156
 07/21  07:56:00,1780.3738215942585
 07/21  07:57:00,1780.2336320045333
 07/21  07:58:00,1780.241634068167
 07/21  07:59:00,1779.509731122986
 07/21  08:00:00,1778.7115792776244
 07/21  08:01:00,1658.6237586602404
 07/21  08:02:00,1661.7872002492063
 07/21  08:03:00,1668.1002035412967
 07/21  08:04:00,1674.8616581500771
 07/21  08:05:00,1681.3473173636046
 07/21  08:06:00,1688.6706193388156
 07/21  08:07:00,1695.5755085137087
 07/21  08:08:00,1699.9155973273048
 07/21  08:09:00,1705.3251557689796
 07/21  08:10:00,1710.051700550526
 07/21  08:11:00,1713.1599965137282
 07/21  08:12:00,1716.405044395424
 07/21  08:13:00,1718.7302419976284
 07/21  08:14:00,1722.8685792375923
 07/21  08:15:00,1723.819046716518
 07/21  08:16:00,1725.1963355075834
 07/21  08:17:00,1728.0941151261275
 07/21  08:18:00,1728.4745267181445
 07/21  08:19:00,1730.9501146444525
 07/21  08:20:00,1732.9508145470852
 07/21  08:21:00,1876.2618404828165
 07/21  08:22:00,1872.9106668800282
 07/21  08:23:00,1873.156878197474
 07/21  08:24:00,1880.5528488653817
 07/21  08:25:00,1878.1672469970435
 07/21  08:26:00,1874.904064492281
 07/21  08:27:00,1881.9866887882615
 07/21  08:28:00,1883.569805511356
 07/21  08:29:00,1879.6127834349766
 07/21  08:30:00,1882.5342920011087
 07/21  08:31:00,1888.6216600478033
 07/21  08:32:00,1885.2822852488716
 07/21  08:33:00,1882.796112976098
 07/21  08:34:00,1889.026414291358
 07/21  08:35:00,1887.1337420051111
 07/21  08:36:00,1883.068066342682
 07/21  08:37:00,1890.073288606333
 07/21  08:38:00,1894.6898884603638
 07/21  08:39:00,1890.4062280153137
 07/21  08:40:00,1889.6089760969123
 07/21  08:41:00,1846.0720307691329
 07/21  08:42:00,1845.4108282328546
 07/21  08:43:00,1844.2058396214572
 07/21  08:44:00,1847.8231829422
 07/21  08:45:00,1849.9898498276568
 07/21  08:46:00,1848.3961208983928
 07/21  08:47:00,1848.135062377329
 07/21  08:48:00,1853.6098013454712
 07/21  08:49:00,1852.6901769288584
 07/21  08:50:00,1851.180760298609
 07/21  08:51:00,1854.9905142552207
 07/21  08:52:00,1855.2613535231808
 07/21  08:53:00,1854.4681206389218
 07/21  08:54:00,1856.7556571472328
 07/21  08:55:00,1861.3750116091244
 07/21  08:56:00,1859.5500312345519
 07/21  08:57:00,1857.4758341790355
 07/21  08:58:00,1863.3861940553431
 07/21  08:59:00,1863.0358116726068
 07/21  09:00:00,1861.4538850866873
 07/21  09:01:00,1915.5427340508152
 07/21  09:02:00,1919.9053973758112
 07/21  09:03:00,1918.5115629482834
 07/21  09:04:00,1915.9014046750792
 07/21  09:05:00,1921.9620640847834
 07/21  09:06:00,1922.270646858353
 07/21  09:07:00,1919.453389385961
 07/21  09:08:00,1921.425713941551
 07/21  09:09:00,1924.000128630349
 07/21  09:10:00,1923.1245581261828
 07/21  09:11:00,1922.448225619424
 07/21  09:12:00,1927.8280715375513
 07/21  09:13:00,1927.1280620696475
 07/21  09:14:00,1923.4615556457238
 07/21  09:15:00,1926.4339666191788
 07/21  09:16:00,1927.221707236255
 07/21  09:17:00,1925.252959138805
 07/21  09:18:00,1925.615341359544
 07/21  09:19:00,1929.8085356283734
